long_cid_ori,lat_cid_ori,nome_procedimento,SP_CIDADE_P_EXT,cidade_origem,cidade_do_procedimento,procedimento,total_ocorrencias
-56.5515,-29.1311,TRATAMENTO DE OUTRAS DOENCAS DO APARELHO URINARIO,Cidade do RS,ITAQUI,SANTIAGO,303150050,1917
-55.1517,-29.04,TRATAMENTO DE DOENCAS NEURO-DEGENERATIVAS,Cidade do RS,UNISTALDA,SANTIAGO,303040203,219
-55.1517,-29.04,TRATAMENTO DE INSUFICIENCIA RENAL AGUDA,Cidade do RS,UNISTALDA,SANTIAGO,305020048,219
-51.5797,-28.6283,HERNIOPLASTIA UMBILICAL,Cidade do RS,ANDRÉ DA ROCHA,TAPEJARA,407040129,78
-51.5797,-28.6283,HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL),Cidade do RS,ANDRÉ DA ROCHA,TAPEJARA,407040102,78
-51.3961,-28.1254,CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO,Cidade do RS,CAPÃO BONITO DO SUL,TAPEJARA,409060046,246
-52.0097,-28.0652,TRATAMENTO CIRURGICO DE FRATURA DA DIAFISE DA TIBIA,Cidade do RS,TAPEJARA,TAPEJARA,408050500,1768
-51.9279,-28.1609,TRATAMENTO CIRURGICO DE DEDO EM GATILHO,Cidade do RS,SANTA CECÍLIA DO SUL,SANANDUVA,408020326,65
-51.8257,-27.8195,TRATAMENTO CIRURGICO DE FRATURA DE EXTREMIDADES / METAFISE PROXIMAL DOS OSSOS DO ANTEBRACO,Cidade do RS,SÃO JOÃO DA URTIGA,SANANDUVA,408020415,110
-51.8257,-27.8195,FISTULECTOMIA / FISTULOTOMIA ANAL,Cidade do RS,SÃO JOÃO DA URTIGA,SANANDUVA,407020276,110
-51.6668,-27.5667,TRATAMENTO DE INTERCORRENCIAS CLINICAS NA GRAVIDEZ,Cidade do RS,MACHADINHO,SANANDUVA,303100044,683
-51.6668,-27.5667,PARTO NORMAL,Cidade do RS,MACHADINHO,SANANDUVA,310010039,683
-54.2122,-29.7054,TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE),Cidade do RS,DILERMANDO DE AGUIAR,SÃO PEDRO DO SUL,303140151,147
-54.2237,-29.2922,TRATAMENTO CLÍNICO DE PACIENTE ONCOLÓGICO,Cidade do RS,JARI,SÃO PEDRO DO SUL,304100021,216
-54.2237,-29.2922,TRATAMENTO DA PIELONEFRITE,Cidade do RS,JARI,SÃO PEDRO DO SUL,305020013,216
-54.5558,-28.9312,TRATAMENTO DE ESTAFILOCOCCIAS,Cidade do RS,CAPÃO DO CIPÓ,SANTIAGO,303080060,136
-54.5558,-28.9312,TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE),Cidade do RS,CAPÃO DO CIPÓ,SANTIAGO,303140151,136
-54.5558,-28.9312,TRATAMENTO DE OUTRAS DOENCAS DO APARELHO RESPIRATORIO,Cidade do RS,CAPÃO DO CIPÓ,SANTIAGO,303140135,136
-54.8666,-29.1897,TRATAMENTO DE POLINEUROPATIAS,Cidade do RS,SANTIAGO,SANTIAGO,303040262,2188
-55.2447,-28.7913,TRATAMENTO DE INSUFICIENCIA RENAL CRONICA,Cidade do RS,ITACURUBI,SANTIAGO,305020056,196
-55.1517,-29.04,TRATAMENTO DE HIPERTENSAO PULMONAR,Cidade do RS,UNISTALDA,SANTIAGO,303060174,219
-54.5558,-28.9312,TRATAMENTO DE INSUFICIENCIA RENAL AGUDA,Cidade do RS,CAPÃO DO CIPÓ,SANTIAGO,305020048,136
-51.8599,-28.0566,COLECISTECTOMIA VIDEOLAPAROSCOPICA,Cidade do RS,IBIAÇÁ,TAPEJARA,407030034,231
-51.6377,-28.3741,TRATAMENTO CIRÚRGICO DE FÍSTULA E CISTOS ORO-MAXILARES,Cidade do RS,IBIRAIARAS,TAPEJARA,404020356,489
-51.6377,-28.3741,HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL),Cidade do RS,IBIRAIARAS,TAPEJARA,407040102,489
-51.6377,-28.3741,EXERESE DE CISTO DERMOIDE,Cidade do RS,IBIRAIARAS,TAPEJARA,401020070,489
-52.0097,-28.0652,FISTULECTOMIA / FISTULOTOMIA ANAL,Cidade do RS,TAPEJARA,TAPEJARA,407020276,1768
-51.5966,-27.7707,TRATAMENTO CIRURGICO DE FRATURA DA EXTREMIDADE / METAFISE DISTAL DOS OSSOS DO ANTEBRACO,Cidade do RS,SÃO JOSÉ DO OURO,SANANDUVA,408020407,785
-52.5131,-28.8306,FISTULECTOMIA / FISTULOTOMIA ANAL,Cidade do RS,SOLEDADE,SANANDUVA,407020276,2454
-52.0097,-28.0652,TENOLISE,Cidade do RS,TAPEJARA,SANANDUVA,408060441,1768
-53.5603,-30.1643,TRATAMENTO DE TRANSTORNOS DAS VIAS BILIARES E PANCREAS,Cidade do RS,SÃO SEPÉ,SÃO SEPÉ,303070129,1509
-54.8666,-29.1897,LAPAROTOMIA EXPLORADORA,Cidade do RS,SANTIAGO,SANTIAGO,407040161,2188
-54.8666,-29.1897,HEMORROIDECTOMIA,Cidade do RS,SANTIAGO,SANTIAGO,407020284,2188
-54.5558,-28.9312,TRATAMENTO DE DOENCA DOS NEURONIOS MOTORES CENTRAIS C/ OU S/ AMIOTROFIAS,Cidade do RS,CAPÃO DO CIPÓ,SANTIAGO,303040190,136
-54.5558,-28.9312,TRATAMENTO DE INSUFICIENCIA CARDIACA,Cidade do RS,CAPÃO DO CIPÓ,SANTIAGO,303060212,136
-55.2447,-28.7913,TRATAMENTO DE OUTRAS DOENÇAS BACTERIANAS,Cidade do RS,ITACURUBI,SANTIAGO,303010037,196
-55.2447,-28.7913,TRATAMENTO DE OUTRAS DOENCAS DO APARELHO DIGESTIVO,Cidade do RS,ITACURUBI,SANTIAGO,303070102,196
-51.5248,-28.2093,SALPINGECTOMIA UNI / BILATERAL,Cidade do RS,LAGOA VERMELHA,TAPEJARA,409060232,2109
-51.5248,-28.2093,CURETAGEM POS-ABORTAMENTO / PUERPERAL,Cidade do RS,LAGOA VERMELHA,TAPEJARA,411020013,2109
-51.5248,-28.2093,COLECISTECTOMIA VIDEOLAPAROSCOPICA,Cidade do RS,LAGOA VERMELHA,TAPEJARA,407030034,2109
-51.5248,-28.2093,HERNIOPLASTIA EPIGASTRICA,Cidade do RS,LAGOA VERMELHA,TAPEJARA,407040064,2109
-52.1486,-28.5359,EXERESE DE CISTO SACRO-COCCIGEO,Cidade do RS,VILA MARIA,SANANDUVA,401020088,146
-51.6597,-27.767,RECONSTRUCAO LIGAMENTAR DO TORNOZELO,Cidade do RS,CACIQUE DOBLE,SANANDUVA,408050144,662
-53.5603,-30.1643,TRATAMENTO DE DISTURBIOS METABOLICOS,Cidade do RS,SÃO SEPÉ,SÃO SEPÉ,303030046,1509
-55.2447,-28.7913,TRATAMENTO DE DOENCAS RENAIS TUBULO-INTERSTICIAIS,Cidade do RS,ITACURUBI,SANTIAGO,303150041,196
-55.2447,-28.7913,TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE),Cidade do RS,ITACURUBI,SANTIAGO,303140151,196
-53.4484,-29.5788,TRATAMENTO EM PSIQUIATRIA EM HOSPITAL DIA,Cidade do RS,FAXINAL DO SOTURNO,FAXINAL DO SOTURNO,303170107,370
-53.2515,-29.6447,LAQUEADURA TUBARIA,Cidade do RS,AGUDO,NOVA PALMA,409060186,1174
-53.7725,-29.6013,HERNIOPLASTIA INGUINAL (BILATERAL),Cidade do RS,ITAARA,NOVA PALMA,407040099,358
-53.7725,-29.6013,PARTO NORMAL EM GESTACAO DE ALTO RISCO,Cidade do RS,ITAARA,SANTA MARIA,310010047,358
-53.6772,-29.2299,PARTO CESARIANO EM GESTACAO DE ALTO RISCO,Cidade do RS,JÚLIO DE CASTILHOS,SANTA MARIA,411010026,568
-54.4641,-29.5649,PARTO CESARIANO EM GESTACAO DE ALTO RISCO,Cidade do RS,MATA,SANTA MARIA,411010026,241
-54.0789,-29.3504,PARTO NORMAL EM GESTACAO DE ALTO RISCO,Cidade do RS,QUEVEDOS,SANTA MARIA,310010047,89
-53.8445,-29.0858,TRATAMENTO DE OUTRAS DOENCAS DO INTESTINO,Cidade do RS,TUPANCIRETÃ,TUPANCIRETÃ,303070110,1208
-55.5392,-30.8773,ANGIOPLASTIA INTRALUMINAL DE VASOS DAS EXTREMIDADES (C/ STENT NAO RECOBERTO),Cidade do RS,SANT'ANA DO LIVRAMENTO,SANTA MARIA,406040060,3028
-57.0853,-29.7614,ENTEROTOMIA E/OU ENTERORRAFIA C/ SUTURA / RESSECCAO (QUALQUER SEGMENTO),Cidade do RS,URUGUAIANA,SANTA MARIA,407020209,5127
-57.0853,-29.7614,PLEUROSTOMIA,Cidade do RS,URUGUAIANA,SANTA MARIA,412030098,5127
-53.8149,-29.6868,IMPLANTAÇÃO DE CATETER DE LONGA PERMANÊNCIA SEMI OU TOTALMENTE IMPLANTAVEL (PROCEDIMENTO PRINCIPAL),Cidade do RS,SANTA MARIA,SANTA MARIA,406020078,10508
-53.8149,-29.6868,REPARACAO E OPERACAO PLASTICA DO TESTICULO,Cidade do RS,SANTA MARIA,SANTA MARIA,409040185,10508
-53.8149,-29.6868,PROSTATOVESICULECTOMIA RADICAL EM ONCOLOGIA,Cidade do RS,SANTA MARIA,SANTA MARIA,416010130,10508
-53.3617,-29.6195,OSTEOTOMIA DAS FRATURAS ALVEOLO-DENTÁRIAS,Cidade do RS,DONA FRANCISCA,SANTA MARIA,404020488,167
-53.6772,-29.2299,OOFORECTOMIA / OOFOROPLASTIA,Cidade do RS,JÚLIO DE CASTILHOS,SANTA MARIA,409060216,568
-53.6772,-29.2299,REVASCULARIZACAO MIOCARDICA C/ USO DE EXTRACORPOREA (C/,Cidade do RS,JÚLIO DE CASTILHOS,SANTA MARIA,406010935,568
-53.6772,-29.2299,GASTRECTOMIA PARCIAL C/ OU S/ VAGOTOMIA,Cidade do RS,JÚLIO DE CASTILHOS,SANTA MARIA,407010130,568
-53.6772,-29.2299,PONTE-TROMBOENDARTERECTOMIA DE CAROTIDA,Cidade do RS,JÚLIO DE CASTILHOS,SANTA MARIA,406020370,568
-53.7725,-29.6013,TRATAMENTO DE OUTRAS DOENÇAS BACTERIANAS,Cidade do RS,ITAARA,FAXINAL DO SOTURNO,303010037,358
-53.859,-29.5397,HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL),Cidade do RS,SÃO MARTINHO DA SERRA,NOVA PALMA,407040102,118
-54.1855,-29.6202,HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL),Cidade do RS,SÃO PEDRO DO SUL,NOVA PALMA,407040102,725
-53.2515,-29.6447,HISTERECTOMIA TOTAL,Cidade do RS,AGUDO,NOVA PALMA,409060135,1174
-53.4689,-29.471,VASECTOMIA,Cidade do RS,NOVA PALMA,NOVA PALMA,409040240,273
-53.4689,-29.471,HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL),Cidade do RS,NOVA PALMA,NOVA PALMA,407040102,273
-54.0789,-29.3504,TRATAMENTO DE INTERCORRENCIAS CLINICAS NA GRAVIDEZ,Cidade do RS,QUEVEDOS,SANTA MARIA,303100044,89
-53.8445,-29.0858,PARTO CESARIANO C/ LAQUEADURA TUBARIA,Cidade do RS,TUPANCIRETÃ,TUPANCIRETÃ,411010042,1208
-53.8445,-29.0858,"TRATAMENTO DE EDEMA, PROTEINURIA E TRANSTORNOS HIPERTENSIVOS NA GRAVIDEZ PARTO E PUERPERIO",Cidade do RS,TUPANCIRETÃ,TUPANCIRETÃ,303100036,1208
-53.8445,-29.0858,DIAGNOSTICO E/OU ATENDIMENTO DE URGENCIA EM CLINICA CIRURGICA,Cidade do RS,TUPANCIRETÃ,TUPANCIRETÃ,301060070,1208
-53.8445,-29.0858,TRATAMENTO DE INTERCORRÊNCIAS CLÍNICAS DE PACIENTE ONCOLÓGICO,Cidade do RS,TUPANCIRETÃ,TUPANCIRETÃ,304100013,1208
-53.5304,-27.6621,ESPLENECTOMIA,Cidade do RS,DOIS IRMÃOS DAS MISSÕES,SANTA MARIA,407030123,142
-53.2515,-29.6447,HISTEROSCOPIA CIRURGICA C/ RESSECTOSCOPIO,Cidade do RS,AGUDO,SANTA MARIA,409060178,1174
-53.2515,-29.6447,SETORECTOMIA / QUADRANTECTOMIA,Cidade do RS,AGUDO,SANTA MARIA,410010111,1174
-53.2515,-29.6447,APENDICECTOMIA VIDEOLAPAROSCOPICA,Cidade do RS,AGUDO,SANTA MARIA,407020047,1174
-53.2515,-29.6447,ANGIOPLASTIA CORONARIANA C/ IMPLANTE DE STENT,Cidade do RS,AGUDO,SANTA MARIA,406030030,1174
-53.6772,-29.2299,REDUCAO INCRUENTA DE FRATURA / LESAO FISARIA DE COTOVELO,Cidade do RS,JÚLIO DE CASTILHOS,SANTA MARIA,408020156,568
-53.3206,-29.345,HERNIOPLASTIA EPIGASTRICA,Cidade do RS,PINHAL GRANDE,NOVA PALMA,407040064,278
-53.859,-29.5397,HERNIOPLASTIA INCISIONAL,Cidade do RS,SÃO MARTINHO DA SERRA,NOVA PALMA,407040080,118
-53.859,-29.5397,HERNIOPLASTIA EPIGASTRICA,Cidade do RS,SÃO MARTINHO DA SERRA,NOVA PALMA,407040064,118
-54.2244,-29.4782,EXERESE DE CISTO DERMOIDE,Cidade do RS,TOROPI,NOVA PALMA,401020070,182
-54.2244,-29.4782,HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL),Cidade do RS,TOROPI,NOVA PALMA,407040102,182
-53.8445,-29.0858,TRATAMENTO DE INSUFICIENCIA CARDIACA,Cidade do RS,TUPANCIRETÃ,TUPANCIRETÃ,303060212,1208
-53.8149,-29.6868,URETEROLITOTOMIA,Cidade do RS,SANTA MARIA,SANTA MARIA,409010561,10508
-53.2515,-29.6447,TROCA DE GERADOR DE MARCAPASSO DE CAMARA DUPLA,Cidade do RS,AGUDO,SANTA MARIA,406011125,1174
-54.8293,-29.4066,REDUCAO INCRUENTA DE LUXACAO / FRATURA-LUXACAO DO COTOVELO,Cidade do RS,NOVA ESPERANÇA DO SUL,SANTA MARIA,408020229,411
-53.4689,-29.471,LINFADENECTOMIA RADICAL CERVICAL UNILATERAL,Cidade do RS,NOVA PALMA,SANTA MARIA,406020248,273
-55.1253,-29.5547,RETIRADA DE FIXADOR EXTERNO,Cidade do RS,SÃO FRANCISCO DE ASSIS,SANTA MARIA,408060360,724
-53.4439,-29.6194,TRATAMENTO DE ANEMIA APLASTICA E OUTRAS ANEMIAS,Cidade do RS,SÃO JOÃO DO POLÊSINE,FAXINAL DO SOTURNO,303020032,205
-53.4439,-29.6194,TRATAMENTO DE ANEMIA HEMOLITICA,Cidade do RS,SÃO JOÃO DO POLÊSINE,FAXINAL DO SOTURNO,303020040,205
-53.4689,-29.471,TRATAMENTO DE DOENÇAS INFECCIOSAS E INTESTINAIS,Cidade do RS,NOVA PALMA,NOVA PALMA,303010061,273
-53.4689,-29.471,TRATAMENTO DE DIABETES MELLITUS,Cidade do RS,NOVA PALMA,NOVA PALMA,303030038,273
-53.4689,-29.471,TRATAMENTO DE OUTRAS DOENCAS DO APARELHO URINARIO,Cidade do RS,NOVA PALMA,NOVA PALMA,303150050,273
-53.6772,-29.2299,TRATAMENTO DE DOENÇAS INFECCIOSAS E INTESTINAIS,Cidade do RS,JÚLIO DE CASTILHOS,NOVA PALMA,303010061,568
-53.8149,-29.6868,BIOPSIA DE OSSO / CARTILAGEM DE MEMBRO INFERIOR (POR AGULHA / CEU ABERTO),Cidade do RS,SANTA MARIA,SANTA MARIA,201010321,10508
-54.2122,-29.7054,COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR,Cidade do RS,DILERMANDO DE AGUIAR,SANTA MARIA,409070050,147
-54.2122,-29.7054,CURETAGEM POS-ABORTAMENTO / PUERPERAL,Cidade do RS,DILERMANDO DE AGUIAR,SANTA MARIA,411020013,147
-53.4484,-29.5788,DRENAGEM DE ABSCESSO PELVICO,Cidade do RS,FAXINAL DO SOTURNO,SANTA MARIA,407040013,370
-53.4484,-29.5788,LAPAROTOMIA EXPLORADORA,Cidade do RS,FAXINAL DO SOTURNO,SANTA MARIA,407040161,370
-55.1253,-29.5547,DEBRIDAMENTO DE ULCERA / DE TECIDOS DESVITALIZADOS,Cidade do RS,SÃO FRANCISCO DE ASSIS,SANTA MARIA,415040035,724
-55.1253,-29.5547,AMPUTACAO / DESARTICULACAO DE MEMBROS INFERIORES,Cidade do RS,SÃO FRANCISCO DE ASSIS,SANTA MARIA,408050012,724
-53.4689,-29.471,TRATAMENTO DE OUTRAS DOENCAS DAS VIAS AEREAS SUPERIORES,Cidade do RS,NOVA PALMA,NOVA PALMA,303140127,273
-53.4689,-29.471,TRATAMENTO DE CRISE HIPERTENSIVA,Cidade do RS,NOVA PALMA,NOVA PALMA,303060107,273
-53.8445,-29.0858,TRATAMENTO CONSERVADOR DE FRATURA / LESAO LIGAMENTAR / ARRANCAMENTO OSSEO AO NIVEL DA PELVE,Cidade do RS,TUPANCIRETÃ,TUPANCIRETÃ,303090138,1208
-53.8149,-29.6868,BIOPSIA DE LESAO DE PARTES MOLES (POR AGULHA / CEU ABERTO),Cidade do RS,SANTA MARIA,SANTA MARIA,201010267,10508
-53.8149,-29.6868,RESSECCAO DE CARUNCULA URETRAL,Cidade do RS,SANTA MARIA,SANTA MARIA,409020087,10508
-53.8149,-29.6868,AMPUTACAO / DESARTICULACAO DE PE E TARSO,Cidade do RS,SANTA MARIA,SANTA MARIA,408050020,10508
-53.4959,-30.0035,INSTALACAO ENDOSCOPICA DE CATETER DUPLO J,Cidade do RS,FORMIGUEIRO,SANTA MARIA,409010170,332
-53.7725,-29.6013,REDUCAO INCRUENTA DE LUXACAO OU FRATURA / LUXACAO NO PUNHO,Cidade do RS,ITAARA,SANTA MARIA,408020245,358
-53.5603,-30.1643,TRATAMENTO CIRURGICO DE FRATURA BIMALEOLAR / TRIMALEOLAR / DA FRATURA-LUXACAO DO TORNOZELO,Cidade do RS,SÃO SEPÉ,SANTA MARIA,408050497,1509
-54.9221,-30.2515,DERIVACAO VENTRICULAR P/ PERITONEO / ATRIO / PLEURA / RAQUE,Cidade do RS,ROSÁRIO DO SUL,SANTA MARIA,403010101,1920
-53.2762,-27.6347,TRANSPLANTE DE RIM (ORGAO DE DOADOR FALECIDO),Cidade do RS,JABOTICABA,SANTA MARIA,505020092,267
-53.4439,-29.6194,TRATAMENTO DE DIABETES MELLITUS,Cidade do RS,SÃO JOÃO DO POLÊSINE,FAXINAL DO SOTURNO,303030038,205
-53.4689,-29.471,TRATAMENTO DE ENDOCARDITE INFECCIOSA EM PROTESE VALVAR,Cidade do RS,NOVA PALMA,NOVA PALMA,303060158,273
-53.4689,-29.471,TRATAMENTO DE DOENCAS DO ESOFAGO ESTOMAGO E DUODENO,Cidade do RS,NOVA PALMA,NOVA PALMA,303070064,273
-53.4689,-29.471,TRATAMENTO DE TRANSTORNOS DAS VIAS BILIARES E PANCREAS,Cidade do RS,NOVA PALMA,NOVA PALMA,303070129,273
-53.4689,-29.471,TRATAMENTO CONSERVADOR DE FRATURA / LESAO LIGAMENTAR / ARRANCAMENTO OSSEO AO NIVEL DA PELVE,Cidade do RS,NOVA PALMA,NOVA PALMA,303090138,273
-53.8445,-29.0858,TRATAMENTO DE DOENCAS INFLAMATORIAS DOS ORGAOS PELVICOS FEMININOS,Cidade do RS,TUPANCIRETÃ,TUPANCIRETÃ,303150033,1208
-53.8149,-29.6868,MEDIASTINOTOMIA P/ DRENAGEM,Cidade do RS,SANTA MARIA,SANTA MARIA,412020033,10508
-54.8666,-29.1897,IMPLANTE DE MARCAPASSO DE CAMARA UNICA TRANSVENOSO,Cidade do RS,SANTIAGO,SANTA MARIA,406010676,2188
-53.7725,-29.6013,TRATAMENTO CIRURGICO DE LUXACAO / FRATURA-LUXACAO DOS OSSOS DO CARPO,Cidade do RS,ITAARA,SANTA MARIA,408020520,358
-54.703,-29.4936,DEBRIDAMENTO DE ULCERA / DE TECIDOS DESVITALIZADOS,Cidade do RS,JAGUARI,SANTA MARIA,415040035,892
-53.6772,-29.2299,LINFADENECTOMIA RADICAL CERVICAL UNILATERAL,Cidade do RS,JÚLIO DE CASTILHOS,SANTA MARIA,406020248,568
-53.6772,-29.2299,TRATAMENTO CIRURGICO DE ASSOCIACAO FRATURA / LUXACAO / FRATURA-LUXACAO / DISJUNCAO DO ANEL PELVICO,Cidade do RS,JÚLIO DE CASTILHOS,SANTA MARIA,408040254,568
-53.6772,-29.2299,ANGIOPLASTIA CORONARIANA C/ IMPLANTE DE DOIS STENTS,Cidade do RS,JÚLIO DE CASTILHOS,SANTA MARIA,406030022,568
-51.9495,-29.5002,DEBRIDAMENTO DE ULCERA / DE TECIDOS DESVITALIZADOS,Cidade do RS,ESTRELA,SANTA MARIA,415040035,1129
-53.591,-29.6467,TRATAMENTO DE DENGUE CLÁSSICA,Cidade do RS,SILVEIRA MARTINS,FAXINAL DO SOTURNO,303010010,128
-53.9368,-27.7906,TRATAMENTO DE DOENCAS DO ESOFAGO ESTOMAGO E DUODENO,Cidade do RS,SÃO VALÉRIO DO SUL,NOVA PALMA,303070064,149
-53.6772,-29.2299,TRATAMENTO DE CALCULOSE RENAL,Cidade do RS,JÚLIO DE CASTILHOS,NOVA PALMA,305020021,568
-53.4689,-29.471,TRATAMENTO DE ARRITMIAS,Cidade do RS,NOVA PALMA,NOVA PALMA,303060026,273
-53.8445,-29.0858,TRATAMENTO DA PIELONEFRITE,Cidade do RS,TUPANCIRETÃ,TUPANCIRETÃ,305020013,1208
-53.8445,-29.0858,TRATAMENTO DE ESTREPTOCOCCIAS,Cidade do RS,TUPANCIRETÃ,TUPANCIRETÃ,303080078,1208
-54.8666,-29.1897,ANGIOPLASTIA CORONARIANA C/ IMPLANTE DE STENT,Cidade do RS,SANTIAGO,SANTA MARIA,406030030,2188
-54.8666,-29.1897,URETEROLITOTOMIA,Cidade do RS,SANTIAGO,SANTA MARIA,409010561,2188
-53.6772,-29.2299,NEURORRAFIA,Cidade do RS,JÚLIO DE CASTILHOS,SANTA MARIA,403020085,568
-53.6772,-29.2299,TIREOIDECTOMIA TOTAL C/ ESVAZIAMENTO GANGLIONAR,Cidade do RS,JÚLIO DE CASTILHOS,SANTA MARIA,402010051,568
-53.6772,-29.2299,MICROCIRURGIA P/ TUMOR INTRACRANIANO,Cidade do RS,JÚLIO DE CASTILHOS,SANTA MARIA,403030145,568
-54.2244,-29.4782,"ARTRODESE TORACO-LOMBO-SACRA POSTERIOR, DOIS NIVEIS, INCLUI INSTRUMENTACAO",Cidade do RS,TOROPI,SANTA MARIA,408030291,182
-53.8445,-29.0858,DESCORTICAÇÃO PULMONAR,Cidade do RS,TUPANCIRETÃ,SANTA MARIA,412030012,1208
-53.591,-29.6467,TRATAMENTO DE HIPERTENSAO PULMONAR,Cidade do RS,SILVEIRA MARTINS,FAXINAL DO SOTURNO,303060174,128
-53.591,-29.6467,TRATAMENTO DE OUTRAS DOENCAS DO INTESTINO,Cidade do RS,SILVEIRA MARTINS,FAXINAL DO SOTURNO,303070110,128
-53.4689,-29.471,TRATAMENTO DE OUTRAS DOENÇAS CAUSADAS POR VÍRUS,Cidade do RS,NOVA PALMA,NOVA PALMA,303010193,273
-53.4689,-29.471,TRATAMENTO DE CALCULOSE RENAL,Cidade do RS,NOVA PALMA,NOVA PALMA,305020021,273
-53.8445,-29.0858,TRATAMENTO DE DIABETES MELLITUS,Cidade do RS,TUPANCIRETÃ,TUPANCIRETÃ,303030038,1208
-54.8666,-29.1897,ANGIOPLASTIA CORONARIANA PRIMARIA (INCLUI CATETERISMO),Cidade do RS,SANTIAGO,SANTA MARIA,406030049,2188
-54.8666,-29.1897,BIOPSIA DE LESAO DE PARTES MOLES (POR AGULHA / CEU ABERTO),Cidade do RS,SANTIAGO,SANTA MARIA,201010267,2188
-53.3617,-29.6195,PARTO NORMAL EM GESTACAO DE ALTO RISCO,Cidade do RS,DONA FRANCISCA,SANTA MARIA,310010047,167
-53.4959,-30.0035,PARTO CESARIANO EM GESTACAO DE ALTO RISCO,Cidade do RS,FORMIGUEIRO,SANTA MARIA,411010026,332
-50.7753,-29.6505,PARTO CESARIANO,Cidade do RS,TAQUARA,PAROBÉ,411010034,2854
-50.7753,-29.6505,PARTO NORMAL,Cidade do RS,TAQUARA,PAROBÉ,310010039,2854
-50.8312,-29.6243,TRATAMENTO DE EDEMA AGUDO DE PULMAO,Cidade do RS,PAROBÉ,PAROBÉ,303060131,4299
-50.8312,-29.6243,TRATAMENTO DE OUTRAS DOENCAS DO SANGUE E DOS ORGAOS HEMATOPOETICOS,Cidade do RS,PAROBÉ,PAROBÉ,303020083,4299
-50.5828,-29.4404,TRATAMENTO DE ARRITMIAS,Cidade do RS,SÃO FRANCISCO DE PAULA,SÃO FRANCISCO DE PAULA,303060026,1017
-50.5828,-29.4404,TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE),Cidade do RS,SÃO FRANCISCO DE PAULA,SÃO FRANCISCO DE PAULA,303140151,1017
-50.5828,-29.4404,TRATAMENTO DE INTOXICACAO OU ENVENENAMENTO POR EXPOSICAO A MEDICAMENTO E SUBSTANCIAS DE USO NAO MEDICINAL,Cidade do RS,SÃO FRANCISCO DE PAULA,SÃO FRANCISCO DE PAULA,308020030,1017
-50.5828,-29.4404,TRATAMENTO DE OUTRAS DOENCAS DO APARELHO DIGESTIVO,Cidade do RS,SÃO FRANCISCO DE PAULA,SÃO FRANCISCO DE PAULA,303070102,1017
-50.5828,-29.4404,TRATAMENTO DE OUTRAS DOENCAS DO INTESTINO,Cidade do RS,SÃO FRANCISCO DE PAULA,SÃO FRANCISCO DE PAULA,303070110,1017
-50.4488,-29.639,INSTALACAO ENDOSCOPICA DE CATETER DUPLO J,Cidade do RS,RIOZINHO,PAROBÉ,409010170,548
-50.4488,-29.639,URETROTOMIA INTERNA,Cidade do RS,RIOZINHO,PAROBÉ,409020176,548
-50.4488,-29.639,RETIRADA DE PLACA E/OU PARAFUSOS,Cidade do RS,RIOZINHO,PAROBÉ,408060379,548
-50.4488,-29.639,EXTIRPACAO E SUPRESSAO DE LESAO DE PELE E DE TECIDO CELULAR SUBCUTANEO,Cidade do RS,RIOZINHO,PAROBÉ,401020100,548
-50.7739,-29.5137,RESSECÇÃO DE LESÃO MALIGNA E BENIGNA DA REGIÃO CRANIO E BUCOMAXILOFACIAL,Cidade do RS,TRÊS COROAS,TAQUARA,404020275,1614
-50.8312,-29.6243,TRATAMENTO DE OUTRAS DOENÇAS CAUSADAS POR VÍRUS,Cidade do RS,PAROBÉ,PAROBÉ,303010193,4299
-50.5819,-29.6462,TRATAMENTO DE INFECCOES ESPECIFICAS DO PERIODO PERINATAL,Cidade do RS,ROLANTE,PAROBÉ,303160020,2750
-50.7753,-29.6505,TRATAMENTO DE OUTROS TRANSTORNOS ORIGINADOS NO PERIODO PERINATAL,Cidade do RS,TAQUARA,PAROBÉ,303160039,2854
-50.7753,-29.6505,TRATAMENTO DE CRISES EPILETICAS NAO CONTROLADAS,Cidade do RS,TAQUARA,PAROBÉ,303040165,2854
-50.5828,-29.4404,TRATAMENTO DE DOENCAS RENAIS TUBULO-INTERSTICIAIS,Cidade do RS,SÃO FRANCISCO DE PAULA,SÃO FRANCISCO DE PAULA,303150041,1017
-50.5828,-29.4404,TRATAMENTO DA PIELONEFRITE,Cidade do RS,SÃO FRANCISCO DE PAULA,SÃO FRANCISCO DE PAULA,305020013,1017
-50.7739,-29.5137,PLEURODESE,Cidade do RS,TRÊS COROAS,TAQUARA,412030110,1614
